internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
41544,Aotus vociferans,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,vociferans,,,,,"(Spix, 1823)","The precise phylogeny of the genus <em>Aotu</em>s has been and continues to be a matter of debate. Different hypotheses have been proposed, from the existence of a single species (<em>Aotus trivirgatus</em>) with several allopatric subspecies (Hernández-Camacho and Cooper 1976; Hershkovitz 1949), to the 18 different karyotypes reported by Ruiz-Herrera <em>et al.</em> (2005) from cytogenetic studies. The current taxonomy essentially follows the revision by Hershkovitz (1983), with some modifications for the Colombian and Central American forms. <br/><br/>Hershkovitz (1983) included <em>Aotus vociferans</em> as a species of the “grey-necked group”, together with <em>A. lemurinus </em>(containing 2 subspecies, <em>A. l. lemurinus </em>and<em> A. l. griseimembra</em>), <em>A. brumbacki </em>and <em>A. trivirgatus.</em>&#160; Ford (1994) included the forms <em>lemurinus </em>and<em> griseimembra</em> as subspecies of <em>A. vociferans</em>; however, Groves (2001) also included them as subspecies of <em>A. lemurinus</em>, and noted the differentiation between the<em> lemurinus </em>and<em> vociferans</em> forms. Defler and Bueno (2007) discussed the karyology of the gray-necked night monkeys and reaffirmed the validity of <em>A. brumbacki, A. griseimembra, A. lemurinus, A. trivirgatus, A. vociferans </em>and <em>A. zonalis</em>. Findings by Menezes <em>et al.</em> (2010) further supported the validity of <em>A. griseimembra, A. lemurinus </em>and<em> A. vociferans</em> as species. <br/><br/>Even though few molecular studies have been performed to resolve the phylogeny of <em>Aotus</em>, the available information indicates a close relation between <em>A. vociferans, A. griseimembra </em>and<em> A. brumbacki</em> (grey-necked group) and also between <em>A. nancymaae</em> and this group, especially with <em>A. vociferans</em> (Plautz <em>et al. </em>2009; Menezes <em>et al.</em> 2010; Ruiz-García <em>et al. </em>2011). Furthermore, Defler and Bueno (2007) proposed <em>A. vociferans </em>as one of the most ancient Aotus species, and evidence from molecular studies supports this hypothesis (Plautz <em>et al.</em> 2009; Ruiz-García <em>et al. </em>2010)."
2276,Ateles belzebuth,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,belzebuth,,,,,"É. Geoffroy, 1806","The current taxonomy of spider monkeys (<em>Ateles </em>spp.) is based on Kellogg and Goldman’s (1944) seminal review and more recently, complemented by morphological and molecular analysis of Froehlich <em>et al.</em> (1991), Collins and Dubach (2000), Nieves <em>et al.</em> (2005) and Morales-Jimenez <em>et al.</em> (2015). The early classification of spider monkeys proposed by Kellogg and Goldman (1944) relied on the geographical distribution and several morphological characters. However, <em>Ateles belzebuth</em> comprised of several taxa characterized by the presence of a white patch on the forehead, including populations of white-bellied spider monkeys from northwestern Amazonia, the trans-Andean populations of <em>Ateles hybridus</em>, and the populations of spider monkeys from eastern Amazonia (<em>Ateles marginatus</em>). Spider monkeys without a whitish brow patch were also grouped together, including spider monkeys of the Guianas (<em>Ateles paniscus</em>) and spider monkeys from southwestern Amazonia (<em>Ateles chamek</em>). This initial taxonomic hypothesis was not parsimonious due to the geographical discordance between groups of spider monkeys with “similar” characters. In fact, Sampaio <em>et al.</em> (1993) had argued that the forms paniscus and chamek should be considered distinct species on the basis of the genetic distance between them.<br/><br/>The morphological and molecular studies conducted by Froehlich <em>et al.</em> (1991) and by Collins and Dubach (2000), respectively, brought up a new hypothesis that suggested that <em>Ateles belzebuth</em> was composed of three major Amazonian groups (<em>Ateles b. belzebuth, Ateles b. chamek </em>and <em>Ateles b. marginatus</em>), while <em>Ateles paniscus</em> was a sister group (and basal) to all other spider monkeys. Also, these studies provided evidence for an early divergence between <em>Ateles hybridus</em> in northern South America and <em>Ateles belzebuth</em> in the Amazon basin (Collins 1999; Collins and Dubach 2000). Later studies based on chromosomal and molecular markers supported the hypothesis that the <em>belzebuth-chamek-marginatus</em> group formed a monophyletic clade (Nieves <em>et al.</em> 2005). Since then there has been debate on the specific status of <em>belzebuth</em>, <em>chamek</em> and<em> marginatus</em>, and several authors have supported this new classification of Amazonian spider monkeys (e.g. Rylands<em> et al. </em>2000). Recently, a new molecular study proposed that <em>Ateles marginatus</em> may well be the sister taxon to all other spider monkeys, and confirmed that <em>Ateles belzebuth</em> and <em>Ateles chamek</em> are indeed sister taxa that may have shared a common ancestor approximately 1.8 million years ago (Morales-Jimenez <em>et al.</em> 2015)."
41547,Ateles chamek,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,chamek,,,,,"(Humboldt, 1812)","Traditionally, <em>Ateles </em>taxonomy is based on Kellogg and Goldman (1944) that recognize four species: <em>Ateles paniscus</em> (two subspecies, including <em>Ateles paniscus chamek</em>), <em>A. belzebuth</em> (3 subspecies), <em>A. geoffroyi</em> (nine subspecies) and <em>A. fusciceps</em> (two subspecies). Froehlich <em>et al. </em>(1991), Medeiros (1994) and Medeiros<em> et al.</em> (1997) argue that <em>A. paniscus</em> is a distinct species without subspecies. Boer and Bruijn (1990) indicated that <em>A. chamek </em>should be considered a full species, while Froehlich <em>et al.</em> (1991) and Collins (2008) classify the taxon as a subspecies of <em>Ateles belzebuth (A. b. chamek)</em>. According to Collins (2008), genetic evidence shows that the morphological similarities that spider monkeys of Cocha Cashu National Park in Peru share with <em>A. paniscus</em> in Suriname and the Guiana Shield (black coat and pink face) are superficial and thus should be classified as <em>Ateles belzebuth chamek.</em> Rylands<em> et al. </em>(2000), Rylands and Mittermeier (2009) and Konstant and Rylands (2013) recognize<em> A. chamek</em> as a distinct species. According to van Roosmalen and van Roosmalen (2014) the species of spider monkey that occurs throughout the interfluve between the Rios Madeira, Mamoré, Guaporé and Tapajós, an area recognized for the occurrence of <em>A. chamek</em>, should be<em> Ateles longimembris. </em>In this region, Cruz Lima (1945) recognized this spider monkey as a subspecies of <em>Ateles paniscus</em>, while Groves (2001) considered <em>A. longimembris</em> as a synonym of <em>A. chamek. </em>Van Roosmalen and van Roosmalen (2014) report that they regard it as a distinct species of <em>Ateles </em>occurring between the Rios Purus and Madeira, south and west of the Rio Ipixuna (right bank tributary of the Rio Purus)."
2282,Ateles marginatus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,marginatus,,,,,"(É. Geoffroy, 1809)","The taxonomy of the spider monkeys is based on Kellogg and Goldman (1944) and Hill (1962). The forms <em>hybridus</em>, <em>chamek</em> and <em>marginatus</em> are listed as distinct species and <em>A. fusciceps robustus</em> Allen, 1914 is considered a junior synonym of <em>A. f. rufiventris</em> Sclater, 1871 following Heltne and Kunkel (1975) (see Rylands <em>et al.</em> 2000). <br/> <br/>Froehlich <em>et al</em>. (1991), and Medeiros (1994; Medeiros <em>et al</em>. 1997) argued that <em>A. paniscus</em> is a distinct form with no subspecies. De Boer and Bruijn (1990) indicated that <em>chamek</em> should be considered a full species, and likewise Sampaio <em>et al</em>. (1993) argued that the forms <em>paniscus</em> and <em>chamek </em>should be considered distinct species on the basis of the genetic distance between them. <em>Ateles chamek</em> was found to be closer to <em>belzebuth </em>than to <em>paniscus</em> (see also Nieves <em>et al</em>. 2005).  <br/> <br/>M.G.M. van Roosmalen reported (5 August 2003) an undescribed species of spider monkey within the supposed range of <em>A. marginatus</em>. It ""occurs in the most south-eastern limit of the genus' distribution and inhabits the dry savanna forests and cerradão of northern Mato Grosso. Its western limit is the Rio Teles Pires and eastern limit is the Rio Culuene, a headwater tributary of the Rio Xingú. Its distribution is disjunct with that of <em>Ateles marginatus</em> along the lower and middle Rio Xingú, Pará, west as far as the Rio Tapajós and east as far as the left bank of the lower Rio Tocantins."" It differs from <em>A. marginatus</em> by ""the dark chestnut brown black fur, the pink instead of pitch-black muzzle and circumocular rings, and larger white whiskers and triangular blaze."" According to van Roosmalen, it can be seen along the headwater effluents of the Rio Xingú, such as the Rios Culuene, Curisevo, Batoví, Ronuro, and Von den Steinen."
2283,Ateles paniscus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,paniscus,,,,,"(Linnaeus, 1758)","The taxonomy of the spider monkeys is based on Kellogg and Goldman (1944) and Hill (1962). The forms <em>hybridus</em>, <em>chamek</em> and <em>marginatus</em> are listed as distinct species and <em>A. fusciceps robustus</em> Allen, 1914 is considered a junior synonym of <em>A. f. rufiventris</em> Sclater, 1871 following Heltne and Kunkel (1975) (see Rylands <em>et al</em>. 2000).  <br/> <br/>Froehlich <em>et al.</em> (1991), and Medeiros (1994; Medeiros <em>et al.</em> 1997) argued that <em>A. paniscus</em> is a distinct form with no subspecies. De Boer and Bruijn (1990) indicated that <em>chamek</em> should be considered a full species, and likewise Sampaio <em>et al.</em> (1993) argued that the forms <em>paniscus</em> and <em>chamek</em> should be considered distinct species on the basis of the genetic distance between them. <em>Ateles chamek</em> was found to be closer to <em>belzebuth</em>than to <em>paniscus</em> (see also Nieves <em>et al.</em> 2005)."
2993,Brachyteles arachnoides,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Brachyteles,arachnoides,,,,,"(É. Geoffroy, 1806)","Vieira (1944) recognized two subspecies of <em>Brachyteles</em>. Recent evidence provided by Lemos de Sá <em>et al. </em>(1990), Fonseca <em>et al.</em> (1991) and Lemos de Sá and Glander (1993) indicated that Vieira’s original (1944) standing was valid, but that differentiation is even more extreme and justifies the classification of the two forms as separate species (see also Coimbra-Filho <em>et al</em>. 1993). Groves (2001, 2005) lists the two muriquis as separate species."
2994,Brachyteles hypoxanthus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Brachyteles,hypoxanthus,,,,,"(Kuhl, 1820)","Vieira (1944) recognized two subspecies of <em>Brachyteles</em>. Recent evidence provided by Lemos de Sá <em>et al.</em> (1990), Fonseca <em>et al.</em> (1991) and Lemos de Sá and Glander (1993) indicated that Vieira’s original (1944) standing was valid, but that differentiation is even more extreme and justifies the classification of the two forms as separate species (see also Coimbra-Filho <em>et al</em>. 1993). Groves (2001, 2005) lists the two muriquis as separate species."
136419,Cacajao ayresi,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,ayresi,,,,,"Boubli, da Silva, Amado, Herbk, Pontual &amp; Farias, 2008",The taxonomy of this newly described species follows Boubli <em>et al.</em> (2008).
3416,Cacajao calvus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,calvus,,,,,"(I. Geoffroy, 1847)","The taxonomy of <em>Cacajao</em> follows Hernández-Camacho and Cooper (1976), Hershkovitz (1987), Eisenberg (1989) and Boubli (1994). The geographic range of <em>Cacajao calvus novaesi</em> is larger than was previously thought, and a new population of White Uakaris has been recorded from the Rio Jurupari, a tributary of the Rio Envira, well to the south of <em>C. c. calvus</em>, and separated by the red <em>C. c. novaesi</em>, indicating the need for a reappraisal of the taxonomy and systematics of the species (Silva Jr. and Martins 1999). Following Hershkovitz (1987), four subspecies are retained here: <em>C. c. calvus</em>; <em>C. c. rubicundus</em>; <em>C. c novaesi</em>; and <em>C. c. ucayalii</em>. Although the four subspecies are morphologically distinct, a recent study (based on sixteen specimens) indicates that they are genetically homogeneous (Figueiredo 2006). The species is in urgent need of a taxonomic review and reappraisal of subspecies status."
136640,Cacajao hosomi,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,hosomi,,,,,"Boubli, da Silva, Amado, Herbk, Pontual &amp; Farias, 2008",The taxonomy of this newly described species follows Boubli <em>et al.</em> (2008).
160875418,Cacajao melanocephalus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,melanocephalus,,,,,"(Humboldt, 1812)","The taxonomy of <em>Cacajao</em> follows Hernández-Camacho and Cooper (1976), Hershkovitz (1987), Eisenberg (1989), Boubli (1994), Figueiredo (2006) and Boubli <em>et al.</em> (2008).  The species name <em>Cacajao ouakary</em> has been suggested as more appropriate than <em>Cacajao melanocephalus</em> (A. Barnett pers. comm.) but Boubli <em>et al</em>. 2008 disagree."
3555,Callicebus personatus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,personatus,,,,,"(É. Geoffroy, 1812)","Up until the end of the twentieth century, what is now considered the <em>Callicebus personatus</em> group consisted of a single species, with four subspecies (Hershkovitz 1988, 1990). Kobayashi and Langguth (1999) elevated the remaining taxa to the species level, resulting in a group of five species including <em>Callicebus personatus</em>."
3564,Callimico goeldii,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callimico,goeldii,,,,,"(Thomas, 1904)","A monotypic genus. Recent genetic studies of the captive population, and the indication of outbreeding depression have aroused suspicion that their may be more than one species in this genus (Vàsàrhelyi 2002)."
3570,Callithrix aurita,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix,aurita,,,,,"(É. Geoffroy in Humboldt, 1812)","In the past, the eastern Brazilian marmosets (<em>penicillata</em> É. Geoffroy, 1812; <em>geoffroyi</em> É. Geoffroy in Humboldt, 1812; <em>aurita</em> É. Geoffroy in Humboldt, 1812; and <em>flaviceps</em> Thomas, 1903) of the ‘<em>jacchus</em> group’ were considered to be subspecies of <em>Callithrix jacchus</em>, following Hershkovitz (1977). All taxa were later elevated to full species level (Coimbra-Filho 1984, Mittermeier <em>et al.</em> 1988, Marroig <em>et al</em>. 2004, Coimbra-Filho <em>et al</em>. 2006).<br/><br/>Coimbra-Filho (1986a, b, 1990, 1991) has argued that the similarity in dental morphology (Natori 1986), behaviour, pelage (infants of the two forms are practically identical in appearance), vocalizations (Mendes 1997b,c) and the recent discovery of wild groups of hybrids between <em>C. aurita</em> and <em>C. flaviceps</em> at Carangola, Minas Gerais (Ferrari and Mendes 1991), suggest subspecific status (Coimbra-Filho <em>et al</em>. 1993). Ferrari <em>et al</em>. (1996) studied and reviewed the ecology and behaviour of <em>C. aurita</em> and <em>C. flaviceps</em> groups and concluded that although undoubtedly very similar, the “comparison appears to have done more to re-emphasize the enormous flexibility underlying the behavioural ecology of the marmosets as a whole than clarify the relationships between these two taxa in particular”. Here, Rylands’ (2012) proposed taxonomy is followed; it considers <em>C. aurita</em> and <em>C. flaviceps</em> as full species."
3571,Callithrix flaviceps,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix,flaviceps,,,,,"(Thomas, 1903)","In the past, the eastern Brazilian marmosets (<em>penicillata</em> É. Geoffroy, 1812, <em>geoffroyi</em> É. Geoffroy in Humboldt, 1812, <em>aurita</em> É. Geoffroy in Humboldt, 1812, and <em>flaviceps</em> Thomas, 1903) of the “<em>jacchus</em> group” were considered to be subspecies of <em>Callithrix jacchus</em>, following Hershkovitz (1977). All are now considered to be full species (see Coimbra-Filho and Mittermeier 1973, Coimbra-Filho 1984, Mittermeier <em>et al</em>. 1988, Mendes 1997b, Marroig <em>et al</em>. 2004, Coimbra-Filho <em>et al</em>. 2006). <br/><br/>Coimbra-Filho (1986a,b, 1990) and Coimbra-Filho <em>et al.</em> (1993b) argued that <em>Callithrix flaviceps</em> should be considered a subspecies of <em>C. aurita</em>. The similarities between <em>C. flaviceps</em> and <em>C. aurita</em> in pelage patterns such as the ear tufts and the skull-like facial mask, ecological adaptations, ontogeny (the infants are extremely similar), vocalizations and clinal variation in overall pelage colour, based this opinion (Coimbra-Filho 1986a,b; Coimbra-Filho <em>et al</em>. 1993). However, Ferrari <em>et al.</em> (1996) rejected the subspecies status of<em> C. flaviceps</em> based on ecological and behavioural studies of groups of <em>C. flaviceps</em> and <em>C. aurita</em>. Rylands (2012) corroborates this view and considers <em>C. flaviceps</em> as a full species."
3572,Callithrix geoffroyi,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix,geoffroyi,,,,,"(É. Geoffroy in Humboldt, 1812)","In the past, the eastern Brazilian marmosets (<em>penicillata </em>É. Geoffroy, 1812, <em>geoffroyi </em>É. Geoffroy in Humboldt, 1812, <em>aurita </em>É. Geoffroy in Humboldt, 1812, and <em>flaviceps </em>Thomas, 1903) of the “<em>jacchus </em>group” were considered to be subspecies of <em>Callithrix jacchus</em>, following Hershkovitz (1977). All are now considered to be full species (see Coimbra-Filho 1984, Mittermeier <em>et al.</em> 1988, Marroig<em> et al.</em> 2004, Coimbra-Filho <em>et al</em>. 2006)."
3575,Callithrix kuhlii,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix,kuhlii,,,,,"Coimbra-Filho, 1985","The validity and authorship of the name <em>Callithrix kuhlii</em> has been the subject of some debate. Hershkovitz (1975, p.142) was the first to indicate that Wied-Neuwied (1826) had referred to the marmoset of south-east Bahia as “<em>Hapale penicillata Kuhlii</em>” [sic]. However, Hershkovitz (1975, 1977) argued at length that <em>kuhlii</em> was not a valid taxon, being merely an intergrade between <em>C. j. penicillata</em> and <em>C. j. geoffroy</em>i. Vivo (1991, pp.80-81), on the other hand, argued that Wied-Neuwied (1826) had not intentionally given it this name, merely, and incorrectly, ascribing the authorship of the name <em>penicillata</em>to Kuhl. The first person to intentionally use the name <em>kuhlii</em> to describe the marmosets from south-east Bahia was Hershkovitz (1975), but his argument that it was not a valid taxonomic entity disqualifies the possibility of him being attributed authorship. This is therefore given to Coimbra-Filho (1985). A full description of the species is given in Coimbra-Filho <em>et al.</em> (2006).<br/> <br/>In the past, the eastern Brazilian marmosets (<em>penicillata</em> É. Geoffroy, 1812, <em>geoffroyi</em> É. Geoffroy in Humboldt, 1812, <em>aurita</em>  É. Geoffroy in Humboldt, 1812, and <em>flaviceps</em> Thomas, 1903) of the “jacchus group” were considered to be subspecies of <em>Callithrix jacchus</em>, following Hershkovitz (1977). All are now considered to be full species (see Coimbra-Filho 1984, Mittermeier <em>et al.</em> 1988, Marroig <em>et al.</em> 2004, Coimbra-Filho <em>et al.</em> 2006)."
4075,Cebus cuscinus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,cuscinus,,,,,"Thomas, 1901","Hershkovitz (1949) listed thirteen subspecies of<em> Cebus albifrons</em> (Humboldt, 1812), including <em>C. a. cuscinus</em> Gray 1901, from the upper Río Madre de Dios, Peru.&#160; Groves (2001) considered <em>C. a. yuracus</em> as a junior synonym of <em>C. a. cuscinus</em>.<br/><br/>Molecular genetic analyses by Boubli <em>et al</em>. (2012) indicated that <em>Cebus albifrons</em> <em>sensu lato</em> is polyphyletic within <em>Cebus</em> and that several subspecies should be considered provisionally as distinct species. However, this publication did not sample <em>C. cuscinus</em>, so its genetic relationship to other gracile capuchins is still largely unknown. Ruiz-García <em>et al</em>. (2010) sampled the mitochondrial COII gene for <em>C. a. cuscinus</em> as well as for other subspecies of <em>C. albifrons sensu lato</em>, but their results were difficult to interpret, with one <em>cuscinus</em> specimen forming a clade with <em>C. a. albifrons</em> and <em>C. a. versicolor</em>, and another with <em>C. a. albifrons</em> and <em>C. olivaceus</em>. More work is needed to determine if <em>C. cuscinus</em> is a species, or whether it should be lumped with <em>C. yuracus</em> (as suggested by Groves 2001, based on morphological characteristics), or with <em>C. albifrons</em> or <em>C. unicolor</em> (based on genetic similarity, Ruiz-García<em> et al.</em> 2010)."
4685,Chiropotes albinasus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,albinasus,,,,,"(I. Geoffroy &amp; Deville, 1848)","Hill (1960) listed three species of bearded saki:&#160;<em>Chiropotes chiropotes</em>,&#160;<em>C. satanas&#160;</em>and&#160;<em>C. albinasa</em>&#160;[sic]. Hershkovitz (1985) described a new species,&#160;<em>utahickae</em>, and classified&#160;<em>satanas&#160;</em>and&#160;<em>utahickae&#160;</em>as subspecies of<em>&#160;C. chiropotes.</em>&#160;Groves (2001, 2005) followed the taxonomy of Hershkovitz (1985). The three subspecies of&#160;<em>Chiropotes satanas&#160;</em>(<em>satanas</em>,&#160;<em>chiropotes&#160;</em>and&#160;<em>utahicki</em>) are here listed as full species following the recommendation of Silva-Júnior and Figueiredo (2002), Figueiredo&#160;<em>et al</em>. (2006), and Silva-Júnior&#160;<em>et al.</em>(2013). Bonvicino&#160;<em>et al.</em>&#160;(2003) resurrected the name&#160;<em>Chiropotes israelita&#160;</em>(Spix, 1823) for the bearded saki discovered by Boubli (2002) to the west of the Rio Branco, a tributary of the Rio Negro, Amazonas, Brazil. Genetic and pelage differences, notably a greenish brown (olive) dorsum as opposed to light golden brown as is typical of&#160;<em>C. chiropotes</em>, distinguish it from the bearded sakis of the Guianas to the east of the Rio Branco. There is however, a possible confusion concerning the correct names. Silva-Júnior and Figueiredo (2002) argued that the form west of the Rio Branco is, correctly&#160;<em>Chiropotes chiropotes&#160;</em>(Humboldt, 1811), according to its type locality, and the form to the east of the Rio Branco, extending through the states of Pará and Amapá, and into the Guianas (Guyana, Suriname, French Guiana) is&#160;<em>C. sagulatus&#160;</em>(Traill, 1821) from Demerara (see Silva-Júnior&#160;<em>et al</em>. (2013). Doubts still remain, however, concerning Hershkovitz’s interpretation of Humboldt’s type locality of&#160;<em>C. chiropotes</em>, which would accordingly alter the nomenclature (J. P. Boubli, pers. comm). With the further research and phylogenetic analysis, both Traill’s&#160;<em>sagulatus&#160;</em>and Spix’s&#160;<em>israelita&#160;</em>may be valid species names for different populations of this wide ranging genus."
39929,Callicebus barbarabrownae,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,barbarabrownae,,,,,"Hershkovitz, 1990","Described by Hershkovitz (1988, 1990) as a subspecies of <em>Callicebus personatus</em>. Kobayashi and Langguth (1999) argued that the titis of the Atlantic forest should be considered species rather than subspecies of <em>C. personatus</em>. They listed <em>C. nigrifrons</em>, <em>C. personatus</em>, <em>C. melanochir</em> and <em>C. coimbrai </em>besides <em>C. barbarabrownae</em>. According to Printes (2007), the name <em>Callicebus barbarabrownae </em>(Hershkovitz, 1990), may prove to be a junior synonym of <em>Callicebus gigot</em> (Spix, 1823), according to the principle of priority."
39951,Cebus albifrons,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,albifrons,,,,,"(Humboldt, 1812)","Silva Jr. (2001, 2002) argued that the tufted capuchins and the untufted capuchins (<em>sensu&#160;</em>Hershkovitz 1949, 1955) are so distinct in their morphology that they should be considered separate genera.&#160;<em>Cebus</em>&#160;Erxleben, 1777 is referable to the untufted group, and&#160;<em>Sapajus</em>&#160;Kerr, 1792 is the name available for the tufted capuchins.&#160;<br/><br/>Hershkovitz (1949) listed thirteen subspecies of&#160;<em>Cebus albifrons</em>&#160;(Humboldt, 1812) as follows:&#160;<em>C. albifrons albifrons</em>&#160;Humboldt, 1812, from the banks of the Orinoco, near the mouth of the Río Ventuari;&#160;<em>C. a. hypoleucus&#160;</em>Humboldt, 1812, from the Río Sinu, Bolívar, Colombia;&#160;<em>C. a. malitiosus</em>&#160;Elliot, 1904, from the Sierra Nevada de Santa Marta, Colombia;<em>C. a. cesarae</em>&#160;Hershkovitz, 1949, from the Río Cesar, Magdalena valley, Colombia;&#160;<em>C. a. pleei</em>&#160;Hershkovitz, 1949, from Mompós, west bank of the Río Magdalena, at the base of the northern extremity of the Cordillera Central, Colombia;&#160;<em>C. a. versicolor</em>&#160;Pucheran, 1917, from the middle Río Magdalena, Colombia;&#160;<em>C. a. leucocephalus</em>&#160;Gray, 1865, considered by Hershkovitz to be from the Rio Lebrija, Santander, Colombia;&#160;<em>C. a. adustus</em>&#160;Hershkovitz, 1949, from the eastern base of the Sierra de Perijá in Venezuela and Colombia;&#160;<em>C. a. unicolor</em>&#160;Spix, 1823, from the Rio Tefé, Amazonas, Brazil;&#160;<em>C. albifrons yuracus&#160;</em>Hershkovitz, 1949, from the Ríos Marañón and Napo, eastern Ecuador and northern Peru;&#160;<em>C. a. cuscinus</em>&#160;Gray 1901, from the upper Río Madre de Dios, Peru;&#160;<em>C. a. aequatorialis&#160;</em>Allen, 1921, from north-western Ecuador (and probably also the Tumbes region in northern Peru [Encarnación and Cook 1998]); and&#160;<em>C. a. trinitatis</em>&#160;Von Pusch 1941, from Trinidad. <br/><br/>Groves (2001, 2005), influenced by Hernández-Camacho and Cooper (1976), reduced the number of subspecies to six:&#160;<em>C. albifrons albifrons</em>,&#160;<em>C. a. cuscinus&#160;</em>(<em>yuracus</em>&#160;as a junior synonym),&#160;<em>C. a. unicolor</em>,&#160;<em>C. a. trinitatis</em>,&#160;<em>C. a. aequatorialis</em>, and&#160;<em>C. a. versicolor&#160;</em>(<em>leucocephalus</em>,&#160;<em>malitiosus</em>,&#160;<em>adustus</em>,&#160;<em>cesarae</em>&#160;and&#160;<em>pleei</em>&#160;as synonyms). Silva Jr. (2001) did not recognize any subspecific variation in <em>Cebus albifrons</em>. <br/>Groves (2001, 2005) listed&#160;<em>Cebus albifrons unicolor</em>&#160;Spix, 1823. Defler and Hernández-Camacho (2002) established a neotype for&#160;<em>C. a. albifrons</em>, and argued that&#160;<em>C. a. unicolor&#160;</em>was a junior synonym (see also Defler 2004).&#160;<br/>Defler (2004) listed and described five subspecies for mainland Colombia: 1)&#160;<em>Cebus albifrons albifrons</em>&#160;(Humboldt, 1812) (<em>C. a. unicolor</em>&#160;a synonym), 2)&#160;<em>Cebus albifrons yuracus</em>&#160;Hershkovitz, 1949 (considered a synonym of&#160;<em>C. a. cuscinus</em>&#160;Thomas, 1901, by Groves [2001]); 3)&#160;<em>Cebus albifrons malitiosus</em>&#160;Elliot, 1909 (considered a synonym of&#160;<em>C. a. versicolor</em>&#160;Pucheran, 1845, by Groves [2001]),&#160;<em>Cebus albifrons cesarae</em>&#160;Hershkovitz, 1949 (considered a synonym of&#160;<em>C. a. versicolor</em>&#160;Pucheran, 1845, by Groves [2001]),&#160;<em>Cebus albifrons versicolor</em>&#160;Pucheran, 1845 (with&#160;<em>C. a. leucocephalus</em>&#160;Gray 1865 and&#160;<em>C. a. pleei&#160;</em>Hershkovitz, 1949, as synonyms).&#160;<br/><br/>Recent molecular studies have evidenced that the former<em> C. a. albifrons</em> populations are not sister taxa to other gracile capuchin populations in northern South America (<em>C. capucinus, C. versicolor, C. malitiosus, C. leucocephalus </em>or <em>C. brunneus</em>) (Boubli <em>et al.</em> 2012; Lynch Alfaro <em>et al. </em>2012). Thus, independent of their morphological similarities to these geographically disjunct populations, <em>C. albifrons</em> currently refers to gracile capuchins living in the upper Amazon basin in Southeastern Colombia, southern Venezuela and northwestern Brazil (Mittermeier<em> et al. </em>2014).&#160; There is some uncertainty whether the range of <em>C. albifrons</em> should be restricted to between the Rio Negro and Rio Branco (Boubli<em> et al.</em> 2012) or should extend south as well from the Rio Negro to the Rio Solimões in western Brazil (Rylands <em>et al.</em> 2014)."
